No,year,month,day,hour,pm2.5
28914,2013,4,19,17,57
28915,2013,4,19,18,51
28916,2013,4,19,19,57
28917,2013,4,19,20,64
28918,2013,4,19,21,71
28919,2013,4,19,22,77
28920,2013,4,19,23,73
28921,2013,4,20,0,67
28922,2013,4,20,1,64
28923,2013,4,20,2,65
28924,2013,4,20,3,74
28925,2013,4,20,4,80
28926,2013,4,20,5,84
28927,2013,4,20,6,83
28928,2013,4,20,7,86
28929,2013,4,20,8,92
28930,2013,4,20,9,92
28931,2013,4,20,10,84
28932,2013,4,20,11,75
28933,2013,4,20,12,78
28934,2013,4,20,13,75
28935,2013,4,20,14,81
28936,2013,4,20,15,70
28937,2013,4,20,16,69
28938,2013,4,20,17,63
28939,2013,4,20,18,75
28940,2013,4,20,19,67
28941,2013,4,20,20,73
28942,2013,4,20,21,81
28943,2013,4,20,22,78
28944,2013,4,20,23,91
28945,2013,4,21,0,105
28946,2013,4,21,1,117
28947,2013,4,21,2,118
28948,2013,4,21,3,125
28949,2013,4,21,4,123
28950,2013,4,21,5,132
28951,2013,4,21,6,126
28952,2013,4,21,7,136
28953,2013,4,21,8,151
28954,2013,4,21,9,143
28955,2013,4,21,10,153
28956,2013,4,21,11,156
28957,2013,4,21,12,164
28958,2013,4,21,13,147
28959,2013,4,21,14,134
28960,2013,4,21,15,138
28961,2013,4,21,16,140
28962,2013,4,21,17,142
28963,2013,4,21,18,149
28964,2013,4,21,19,137
28965,2013,4,21,20,126
28966,2013,4,21,21,102
28967,2013,4,21,22,89
28968,2013,4,21,23,89
28969,2013,4,22,0,104
28970,2013,4,22,1,114
28971,2013,4,22,2,120
28972,2013,4,22,3,123
28973,2013,4,22,4,128
28974,2013,4,22,5,138
28975,2013,4,22,6,147
28976,2013,4,22,7,151
28977,2013,4,22,8,160
28978,2013,4,22,9,165
28979,2013,4,22,10,175
28980,2013,4,22,11,195
28981,2013,4,22,12,201
28982,2013,4,22,13,214
28983,2013,4,22,14,236
28984,2013,4,22,15,218
28985,2013,4,22,16,228
28986,2013,4,22,17,190
28987,2013,4,22,18,158
28988,2013,4,22,19,166
28989,2013,4,22,20,171
28990,2013,4,22,21,183
28991,2013,4,22,22,197
28992,2013,4,22,23,188
28993,2013,4,23,0,152
28994,2013,4,23,1,135
28995,2013,4,23,2,135
28996,2013,4,23,3,134
28997,2013,4,23,4,140
28998,2013,4,23,5,146
28999,2013,4,23,6,175
29000,2013,4,23,7,195
29001,2013,4,23,8,203
29002,2013,4,23,9,201
29003,2013,4,23,10,214
29004,2013,4,23,11,214
29005,2013,4,23,12,229
29006,2013,4,23,13,247
29007,2013,4,23,14,250
29008,2013,4,23,15,258
29009,2013,4,23,16,260
29010,2013,4,23,17,275
29011,2013,4,23,18,258
29012,2013,4,23,19,215
29013,2013,4,23,20,200
29014,2013,4,23,21,190
29015,2013,4,23,22,217
29016,2013,4,23,23,236
29017,2013,4,24,0,224
29018,2013,4,24,1,241
29019,2013,4,24,2,217
29020,2013,4,24,3,179
29021,2013,4,24,4,154
29022,2013,4,24,5,125
29023,2013,4,24,6,148
29024,2013,4,24,7,165
29025,2013,4,24,8,125
29026,2013,4,24,9,87
29027,2013,4,24,10,85
29028,2013,4,24,11,73
29029,2013,4,24,12,77
29030,2013,4,24,13,74
29031,2013,4,24,14,36
29032,2013,4,24,15,15
29033,2013,4,24,16,9
29034,2013,4,24,17,8
29035,2013,4,24,18,11
29036,2013,4,24,19,14
29037,2013,4,24,20,18
29038,2013,4,24,21,14
29039,2013,4,24,22,8
29040,2013,4,24,23,4
29041,2013,4,25,0,6
29042,2013,4,25,1,7
29043,2013,4,25,2,14
29044,2013,4,25,3,12
29045,2013,4,25,4,16
29046,2013,4,25,5,14
29047,2013,4,25,6,15
29048,2013,4,25,7,10
29049,2013,4,25,8,9
29050,2013,4,25,9,8
29051,2013,4,25,10,9
29052,2013,4,25,11,10
29053,2013,4,25,12,10
29054,2013,4,25,13,9
29055,2013,4,25,14,8
29056,2013,4,25,15,9
29057,2013,4,25,16,6
29058,2013,4,25,17,5
29059,2013,4,25,18,7
29060,2013,4,25,19,8
29061,2013,4,25,20,19
29062,2013,4,25,21,22
29063,2013,4,25,22,52
29064,2013,4,25,23,40
29065,2013,4,26,0,95
29066,2013,4,26,1,40
29067,2013,4,26,2,71
29068,2013,4,26,3,64
29069,2013,4,26,4,92
29070,2013,4,26,5,83
29071,2013,4,26,6,100
29072,2013,4,26,7,115
29073,2013,4,26,8,70
29074,2013,4,26,9,83
29075,2013,4,26,10,87
29076,2013,4,26,11,81
29077,2013,4,26,12,80
29078,2013,4,26,13,80
29079,2013,4,26,14,78
29080,2013,4,26,15,70
29081,2013,4,26,16,66
29082,2013,4,26,17,74
29083,2013,4,26,18,74
29084,2013,4,26,19,80
29085,2013,4,26,20,74
29086,2013,4,26,21,52
29087,2013,4,26,22,41
29088,2013,4,26,23,38
29089,2013,4,27,0,45
29090,2013,4,27,1,55
29091,2013,4,27,2,63
29092,2013,4,27,3,69
29093,2013,4,27,4,81
29094,2013,4,27,5,122
29095,2013,4,27,6,82
29096,2013,4,27,7,55
29097,2013,4,27,8,62
29098,2013,4,27,9,61
29099,2013,4,27,10,46
29100,2013,4,27,11,45
29101,2013,4,27,12,50
29102,2013,4,27,13,54
29103,2013,4,27,14,64
29104,2013,4,27,15,75
29105,2013,4,27,16,76
29106,2013,4,27,17,70
29107,2013,4,27,18,80
29108,2013,4,27,19,82
29109,2013,4,27,20,95
29110,2013,4,27,21,77
29111,2013,4,27,22,81
29112,2013,4,27,23,97
29113,2013,4,28,0,103
29114,2013,4,28,1,85
29115,2013,4,28,2,89
29116,2013,4,28,3,96
29117,2013,4,28,4,80
29118,2013,4,28,5,85
29119,2013,4,28,6,91
29120,2013,4,28,7,81
29121,2013,4,28,8,81
29122,2013,4,28,9,94
29123,2013,4,28,10,80
29124,2013,4,28,11,79
29125,2013,4,28,12,89
29126,2013,4,28,13,85
29127,2013,4,28,14,82
29128,2013,4,28,15,85
29129,2013,4,28,16,92
29130,2013,4,28,17,92
29131,2013,4,28,18,96
29132,2013,4,28,19,74
29133,2013,4,28,20,16
29134,2013,4,28,21,21
29135,2013,4,28,22,20
29136,2013,4,28,23,17
29137,2013,4,29,0,11
29138,2013,4,29,1,11
29139,2013,4,29,2,14
29140,2013,4,29,3,14
29141,2013,4,29,4,15
29142,2013,4,29,5,17
29143,2013,4,29,6,17
29144,2013,4,29,7,21
29145,2013,4,29,8,24
29146,2013,4,29,9,20
29147,2013,4,29,10,17
29148,2013,4,29,11,47
29149,2013,4,29,12,44
29150,2013,4,29,13,39
29151,2013,4,29,14,27
29152,2013,4,29,15,30
29153,2013,4,29,16,11
29154,2013,4,29,17,12
29155,2013,4,29,18,38
29156,2013,4,29,19,74
29157,2013,4,29,20,37
29158,2013,4,29,21,31
29159,2013,4,29,22,32
29160,2013,4,29,23,48
29161,2013,4,30,0,81
29162,2013,4,30,1,36
29163,2013,4,30,2,12
29164,2013,4,30,3,10
29165,2013,4,30,4,11
29166,2013,4,30,5,15
29167,2013,4,30,6,10
29168,2013,4,30,7,11
29169,2013,4,30,8,14
29170,2013,4,30,9,10
29171,2013,4,30,10,9
29172,2013,4,30,11,11
29173,2013,4,30,12,70
29174,2013,4,30,13,11
29175,2013,4,30,14,12
29176,2013,4,30,15,13
29177,2013,4,30,16,16
29178,2013,4,30,17,11
29179,2013,4,30,18,13
29180,2013,4,30,19,22
29181,2013,4,30,20,36
29182,2013,4,30,21,45
29183,2013,4,30,22,40
29184,2013,4,30,23,38
29185,2013,5,1,0,38
29186,2013,5,1,1,81
29187,2013,5,1,2,41
29188,2013,5,1,3,36
29189,2013,5,1,4,59
29190,2013,5,1,5,46
29191,2013,5,1,6,48
29192,2013,5,1,7,83
29193,2013,5,1,8,45
29194,2013,5,1,9,33
29195,2013,5,1,10,30
29196,2013,5,1,11,27
29197,2013,5,1,12,24
29198,2013,5,1,13,28
29199,2013,5,1,14,34
29200,2013,5,1,15,33
29201,2013,5,1,16,28
29202,2013,5,1,17,35
29203,2013,5,1,18,38
29204,2013,5,1,19,59
29205,2013,5,1,20,41
29206,2013,5,1,21,51
29207,2013,5,1,22,56
29208,2013,5,1,23,70
29209,2013,5,2,0,71
29210,2013,5,2,1,55
29211,2013,5,2,2,52
29212,2013,5,2,3,53
29213,2013,5,2,4,57
29214,2013,5,2,5,72
29215,2013,5,2,6,88
29216,2013,5,2,7,98
29217,2013,5,2,8,103
29218,2013,5,2,9,100
29219,2013,5,2,10,102
29220,2013,5,2,11,75
29221,2013,5,2,12,78
29222,2013,5,2,13,89
29223,2013,5,2,14,98
29224,2013,5,2,15,96
29225,2013,5,2,16,97
29226,2013,5,2,17,96
29227,2013,5,2,18,95
29228,2013,5,2,19,86
29229,2013,5,2,20,94
29230,2013,5,2,21,79
29231,2013,5,2,22,87
29232,2013,5,2,23,81
29233,2013,5,3,0,59
29234,2013,5,3,1,68
29235,2013,5,3,2,82
29236,2013,5,3,3,60
29237,2013,5,3,4,44
29238,2013,5,3,5,48
29239,2013,5,3,6,52
29240,2013,5,3,7,51
29241,2013,5,3,8,51
29242,2013,5,3,9,56
29243,2013,5,3,10,57
29244,2013,5,3,11,63
29245,2013,5,3,12,61
29246,2013,5,3,13,69
29247,2013,5,3,14,71
29248,2013,5,3,15,73
29249,2013,5,3,16,67
29250,2013,5,3,17,60
29251,2013,5,3,18,57
29252,2013,5,3,19,52
29253,2013,5,3,20,66
29254,2013,5,3,21,72
29255,2013,5,3,22,77
29256,2013,5,3,23,96
29257,2013,5,4,0,86
29258,2013,5,4,1,71
29259,2013,5,4,2,67
29260,2013,5,4,3,74
29261,2013,5,4,4,83
29262,2013,5,4,5,88
29263,2013,5,4,6,98
29264,2013,5,4,7,112
29265,2013,5,4,8,124
29266,2013,5,4,9,131
29267,2013,5,4,10,139
29268,2013,5,4,11,117
29269,2013,5,4,12,83
29270,2013,5,4,13,82
29271,2013,5,4,14,78
29272,2013,5,4,15,70
29273,2013,5,4,16,64
29274,2013,5,4,17,65
29275,2013,5,4,18,54
29276,2013,5,4,19,65
29277,2013,5,4,20,71
29278,2013,5,4,21,75
29279,2013,5,4,22,80
29280,2013,5,4,23,84
29281,2013,5,5,0,104
29282,2013,5,5,1,134
29283,2013,5,5,2,136
29284,2013,5,5,3,145
29285,2013,5,5,4,144
29286,2013,5,5,5,153
29287,2013,5,5,6,167
29288,2013,5,5,7,157
29289,2013,5,5,8,152
29290,2013,5,5,9,166
29291,2013,5,5,10,169
29292,2013,5,5,11,161
29293,2013,5,5,12,156
29294,2013,5,5,13,172
29295,2013,5,5,14,177
29296,2013,5,5,15,182
29297,2013,5,5,16,179
29298,2013,5,5,17,187
29299,2013,5,5,18,209
29300,2013,5,5,19,211
29301,2013,5,5,20,230
29302,2013,5,5,21,254
29303,2013,5,5,22,271
29304,2013,5,5,23,275
29305,2013,5,6,0,284
29306,2013,5,6,1,297
29307,2013,5,6,2,314
29308,2013,5,6,3,301
29309,2013,5,6,4,320
29310,2013,5,6,5,315
29311,2013,5,6,6,318
29312,2013,5,6,7,312
29313,2013,5,6,8,286
29314,2013,5,6,9,271
29315,2013,5,6,10,261
29316,2013,5,6,11,266
29317,2013,5,6,12,265
29318,2013,5,6,13,259
29319,2013,5,6,14,171
29320,2013,5,6,15,103
29321,2013,5,6,16,103
29322,2013,5,6,17,82
29323,2013,5,6,18,85
29324,2013,5,6,19,90
29325,2013,5,6,20,135
29326,2013,5,6,21,148
29327,2013,5,6,22,143
29328,2013,5,6,23,137
29329,2013,5,7,0,161
29330,2013,5,7,1,157
29331,2013,5,7,2,170
29332,2013,5,7,3,156
29333,2013,5,7,4,157
29334,2013,5,7,5,169
29335,2013,5,7,6,185
29336,2013,5,7,7,217
29337,2013,5,7,8,230
29338,2013,5,7,9,251
29339,2013,5,7,10,251
29340,2013,5,7,11,246
29341,2013,5,7,12,194
29342,2013,5,7,13,137
29343,2013,5,7,14,127
29344,2013,5,7,15,130
29345,2013,5,7,16,143
29346,2013,5,7,17,143
29347,2013,5,7,18,153
29348,2013,5,7,19,172
29349,2013,5,7,20,182
29350,2013,5,7,21,164
29351,2013,5,7,22,166
29352,2013,5,7,23,199
29353,2013,5,8,0,196
29354,2013,5,8,1,223
29355,2013,5,8,2,218
29356,2013,5,8,3,272
29357,2013,5,8,4,172
29358,2013,5,8,5,137
29359,2013,5,8,6,119
29360,2013,5,8,7,116
29361,2013,5,8,8,120
29362,2013,5,8,9,135
29363,2013,5,8,10,126
29364,2013,5,8,11,123
29365,2013,5,8,12,116
29366,2013,5,8,13,141
29367,2013,5,8,14,163
29368,2013,5,8,15,148
29369,2013,5,8,16,139
29370,2013,5,8,17,88
29371,2013,5,8,18,68
29372,2013,5,8,19,60
29373,2013,5,8,20,103
29374,2013,5,8,21,77
29375,2013,5,8,22,42
29376,2013,5,8,23,35
29377,2013,5,9,0,42
29378,2013,5,9,1,53
29379,2013,5,9,2,54
29380,2013,5,9,3,48
29381,2013,5,9,4,49
29382,2013,5,9,5,55
29383,2013,5,9,6,56
29384,2013,5,9,7,64
29385,2013,5,9,8,52
29386,2013,5,9,9,17
29387,2013,5,9,10,21
29388,2013,5,9,11,24
29389,2013,5,9,12,25
29390,2013,5,9,13,35
29391,2013,5,9,14,28
29392,2013,5,9,15,47
29393,2013,5,9,16,53
29394,2013,5,9,17,60
29395,2013,5,9,18,60
29396,2013,5,9,19,66
29397,2013,5,9,20,64
29398,2013,5,9,21,60
29399,2013,5,9,22,64
29400,2013,5,9,23,65
29401,2013,5,10,0,73
29402,2013,5,10,1,76
29403,2013,5,10,2,93
29404,2013,5,10,3,97
29405,2013,5,10,4,108
29406,2013,5,10,5,105
29407,2013,5,10,6,108
29408,2013,5,10,7,116
29409,2013,5,10,8,98
29410,2013,5,10,9,27
29411,2013,5,10,10,9
29412,2013,5,10,11,13
29413,2013,5,10,12,16
29414,2013,5,10,13,14
29415,2013,5,10,14,12
29416,2013,5,10,15,9
29417,2013,5,10,16,14
29418,2013,5,10,17,13
29419,2013,5,10,18,16
29420,2013,5,10,19,19
29421,2013,5,10,20,38
29422,2013,5,10,21,33
29423,2013,5,10,22,43
29424,2013,5,10,23,46
29425,2013,5,11,0,47
29426,2013,5,11,1,60
29427,2013,5,11,2,52
29428,2013,5,11,3,54
29429,2013,5,11,4,70
29430,2013,5,11,5,89
29431,2013,5,11,6,115
29432,2013,5,11,7,111
29433,2013,5,11,8,106
29434,2013,5,11,9,77
29435,2013,5,11,10,83
29436,2013,5,11,11,58
29437,2013,5,11,12,26
29438,2013,5,11,13,27
29439,2013,5,11,14,25
29440,2013,5,11,15,17
29441,2013,5,11,16,25
29442,2013,5,11,17,22
29443,2013,5,11,18,55
29444,2013,5,11,19,26
29445,2013,5,11,20,37
29446,2013,5,11,21,38
29447,2013,5,11,22,48
29448,2013,5,11,23,31
29449,2013,5,12,0,25
29450,2013,5,12,1,32
29451,2013,5,12,2,67
29452,2013,5,12,3,119
29453,2013,5,12,4,122
29454,2013,5,12,5,52
29455,2013,5,12,6,36
29456,2013,5,12,7,53
29457,2013,5,12,8,47
29458,2013,5,12,9,29
29459,2013,5,12,10,24
29460,2013,5,12,11,22
29461,2013,5,12,12,10
29462,2013,5,12,13,12
29463,2013,5,12,14,23
29464,2013,5,12,15,93
29465,2013,5,12,16,35
29466,2013,5,12,17,24
29467,2013,5,12,18,35
29468,2013,5,12,19,46
29469,2013,5,12,20,43
29470,2013,5,12,21,77
29471,2013,5,12,22,79
29472,2013,5,12,23,59
29473,2013,5,13,0,35
29474,2013,5,13,1,87
29475,2013,5,13,2,50
29476,2013,5,13,3,53
29477,2013,5,13,4,76
29478,2013,5,13,5,91
29479,2013,5,13,6,96
29480,2013,5,13,7,96
29481,2013,5,13,8,130
29482,2013,5,13,9,83
29483,2013,5,13,10,78
29484,2013,5,13,11,69
29485,2013,5,13,12,65
29486,2013,5,13,13,68
29487,2013,5,13,14,72
29488,2013,5,13,15,75
29489,2013,5,13,16,90
29490,2013,5,13,17,103
29491,2013,5,13,18,115
29492,2013,5,13,19,120
29493,2013,5,13,20,128
29494,2013,5,13,21,144
29495,2013,5,13,22,179
29496,2013,5,13,23,176
29497,2013,5,14,0,264
29498,2013,5,14,1,195
29499,2013,5,14,2,196
29500,2013,5,14,3,89
29501,2013,5,14,4,25
29502,2013,5,14,5,50
29503,2013,5,14,6,15
29504,2013,5,14,7,28
29505,2013,5,14,8,17
29506,2013,5,14,9,47
29507,2013,5,14,10,21
29508,2013,5,14,11,21
29509,2013,5,14,12,93
29510,2013,5,14,13,140
29511,2013,5,14,14,75
29512,2013,5,14,15,89
29513,2013,5,14,16,23
29514,2013,5,14,17,19
29515,2013,5,14,18,38
29516,2013,5,14,19,44
29517,2013,5,14,20,37
29518,2013,5,14,21,42
29519,2013,5,14,22,51
29520,2013,5,14,23,86
29521,2013,5,15,0,67
29522,2013,5,15,1,79
29523,2013,5,15,2,55
29524,2013,5,15,3,77
29525,2013,5,15,4,86
29526,2013,5,15,5,105
29527,2013,5,15,6,111
29528,2013,5,15,7,126
29529,2013,5,15,8,90
29530,2013,5,15,9,60
29531,2013,5,15,10,99
29532,2013,5,15,11,67
29533,2013,5,15,12,75
29534,2013,5,15,13,76
29535,2013,5,15,14,58
29536,2013,5,15,15,48
29537,2013,5,15,16,42
29538,2013,5,15,17,37
29539,2013,5,15,18,39
29540,2013,5,15,19,76
29541,2013,5,15,20,53
29542,2013,5,15,21,44
29543,2013,5,15,22,38
29544,2013,5,15,23,39
29545,2013,5,16,0,40
29546,2013,5,16,1,47
29547,2013,5,16,2,38
29548,2013,5,16,3,53
29549,2013,5,16,4,53
29550,2013,5,16,5,49
29551,2013,5,16,6,62
29552,2013,5,16,7,59
29553,2013,5,16,8,68
29554,2013,5,16,9,70
29555,2013,5,16,10,56
29556,2013,5,16,11,37
29557,2013,5,16,12,63
29558,2013,5,16,13,51
29559,2013,5,16,14,124
29560,2013,5,16,15,79
29561,2013,5,16,16,101
29562,2013,5,16,17,85
29563,2013,5,16,18,108
29564,2013,5,16,19,65
29565,2013,5,16,20,74
29566,2013,5,16,21,80
29567,2013,5,16,22,79
29568,2013,5,16,23,83
29569,2013,5,17,0,66
29570,2013,5,17,1,71
29571,2013,5,17,2,79
29572,2013,5,17,3,97
29573,2013,5,17,4,98
29574,2013,5,17,5,107
29575,2013,5,17,6,114
29576,2013,5,17,7,119
29577,2013,5,17,8,112
29578,2013,5,17,9,121
29579,2013,5,17,10,126
29580,2013,5,17,11,132
29581,2013,5,17,12,124
29582,2013,5,17,13,117
29583,2013,5,17,14,119
29584,2013,5,17,15,96
29601,2013,5,18,8,150
29602,2013,5,18,9,154
29603,2013,5,18,10,162
29604,2013,5,18,11,150
29605,2013,5,18,12,104
29606,2013,5,18,13,90
29607,2013,5,18,14,73
29608,2013,5,18,15,83
29609,2013,5,18,16,87
29610,2013,5,18,17,86
29611,2013,5,18,18,72
29612,2013,5,18,19,68
29613,2013,5,18,20,54
29614,2013,5,18,21,32
29615,2013,5,18,22,29
29616,2013,5,18,23,29
29617,2013,5,19,0,37
29618,2013,5,19,1,46
29619,2013,5,19,2,56
29620,2013,5,19,3,58
29621,2013,5,19,4,61
29622,2013,5,19,5,66
29623,2013,5,19,6,67
29624,2013,5,19,7,70
29625,2013,5,19,8,73
29626,2013,5,19,9,73
29627,2013,5,19,10,101
29628,2013,5,19,11,102
29629,2013,5,19,12,101
29630,2013,5,19,13,79
29631,2013,5,19,14,49
29632,2013,5,19,15,36
29633,2013,5,19,16,44
29634,2013,5,19,17,29
29635,2013,5,19,18,22
29636,2013,5,19,19,57
29637,2013,5,19,20,34
29638,2013,5,19,21,22
29639,2013,5,19,22,22
29640,2013,5,19,23,13
29641,2013,5,20,0,27
29642,2013,5,20,1,25
29643,2013,5,20,2,16
29644,2013,5,20,3,21
29645,2013,5,20,4,22
29646,2013,5,20,5,20
29647,2013,5,20,6,23
29648,2013,5,20,7,29
29649,2013,5,20,8,57
29650,2013,5,20,9,27
29651,2013,5,20,10,40
29652,2013,5,20,11,34
29653,2013,5,20,12,27
29654,2013,5,20,13,62
29655,2013,5,20,14,74
29656,2013,5,20,15,57
29657,2013,5,20,16,41
29658,2013,5,20,17,42
29659,2013,5,20,18,41
29660,2013,5,20,19,43
29661,2013,5,20,20,118
29662,2013,5,20,21,107
29663,2013,5,20,22,86
29664,2013,5,20,23,79
29665,2013,5,21,0,76
29666,2013,5,21,1,75
29667,2013,5,21,2,80
29668,2013,5,21,3,87
29669,2013,5,21,4,71
29670,2013,5,21,5,72
29671,2013,5,21,6,85
29672,2013,5,21,7,92
29673,2013,5,21,8,99
29674,2013,5,21,9,101
29675,2013,5,21,10,99
29676,2013,5,21,11,101
29677,2013,5,21,12,105
29678,2013,5,21,13,101
29679,2013,5,21,14,104
29680,2013,5,21,15,105
29681,2013,5,21,16,106
29682,2013,5,21,17,118
29683,2013,5,21,18,109
29684,2013,5,21,19,124
29685,2013,5,21,20,144
29686,2013,5,21,21,153
29687,2013,5,21,22,129
29688,2013,5,21,23,112
29689,2013,5,22,0,65
29690,2013,5,22,1,61
29691,2013,5,22,2,53
29692,2013,5,22,3,61
29693,2013,5,22,4,62
29694,2013,5,22,5,69
29695,2013,5,22,6,77
29696,2013,5,22,7,85
29697,2013,5,22,8,89
29698,2013,5,22,9,98
29699,2013,5,22,10,98
29700,2013,5,22,11,79
29701,2013,5,22,12,86
29702,2013,5,22,13,83
29703,2013,5,22,14,79
29704,2013,5,22,15,65
29705,2013,5,22,16,57
29706,2013,5,22,17,48
29707,2013,5,22,18,40
29708,2013,5,22,19,39
29709,2013,5,22,20,29
29710,2013,5,22,21,36
29711,2013,5,22,22,35
29712,2013,5,22,23,38
29713,2013,5,23,0,38
29714,2013,5,23,1,29
29715,2013,5,23,2,54
29716,2013,5,23,3,59
29717,2013,5,23,4,70
29718,2013,5,23,5,93
29719,2013,5,23,6,94
29720,2013,5,23,7,50
29721,2013,5,23,8,51
29722,2013,5,23,9,55
29723,2013,5,23,10,45
29724,2013,5,23,11,61
29725,2013,5,23,12,71
29726,2013,5,23,13,77
29727,2013,5,23,14,81
29728,2013,5,23,15,104
29729,2013,5,23,16,123
29730,2013,5,23,17,149
29731,2013,5,23,18,97
29732,2013,5,23,19,89
29733,2013,5,23,20,91
29734,2013,5,23,21,103
29735,2013,5,23,22,132
29736,2013,5,23,23,148
29737,2013,5,24,0,164
29738,2013,5,24,1,205
29739,2013,5,24,2,215
29740,2013,5,24,3,233
29741,2013,5,24,4,249
29742,2013,5,24,5,233
29743,2013,5,24,6,231
29744,2013,5,24,7,201
29745,2013,5,24,8,173
29746,2013,5,24,9,131
29747,2013,5,24,10,90
29748,2013,5,24,11,59
29749,2013,5,24,12,39
29750,2013,5,24,13,43
29751,2013,5,24,14,58
29752,2013,5,24,15,89
29753,2013,5,24,16,146
29754,2013,5,24,17,76
29755,2013,5,24,18,56
29756,2013,5,24,19,54
29757,2013,5,24,20,47
29758,2013,5,24,21,46
29759,2013,5,24,22,29
29760,2013,5,24,23,35
29761,2013,5,25,0,35
29762,2013,5,25,1,37
29763,2013,5,25,2,42
29764,2013,5,25,3,55
29765,2013,5,25,4,69
29766,2013,5,25,5,74
29767,2013,5,25,6,59
29768,2013,5,25,7,44
29769,2013,5,25,8,32
29770,2013,5,25,9,34
29771,2013,5,25,10,43
29772,2013,5,25,11,53
29773,2013,5,25,12,65
29774,2013,5,25,13,77
29775,2013,5,25,14,82
29776,2013,5,25,15,76
29777,2013,5,25,16,83
29778,2013,5,25,17,86
29779,2013,5,25,18,77
29780,2013,5,25,19,72
29781,2013,5,25,20,76
29782,2013,5,25,21,77
29783,2013,5,25,22,66
29784,2013,5,25,23,67
29785,2013,5,26,0,86
29786,2013,5,26,1,103
29787,2013,5,26,2,108
29788,2013,5,26,3,120
29789,2013,5,26,4,118
29790,2013,5,26,5,120
29791,2013,5,26,6,129
29792,2013,5,26,7,115
29793,2013,5,26,8,109
29794,2013,5,26,9,101
29795,2013,5,26,10,114
29796,2013,5,26,11,108
29797,2013,5,26,12,117
29798,2013,5,26,13,133
29799,2013,5,26,14,140
29800,2013,5,26,15,143
29801,2013,5,26,16,131
29802,2013,5,26,17,124
29803,2013,5,26,18,80
29804,2013,5,26,19,76
29805,2013,5,26,20,73
29806,2013,5,26,21,67
29807,2013,5,26,22,57
29808,2013,5,26,23,50
29809,2013,5,27,0,47
29810,2013,5,27,1,56
29811,2013,5,27,2,60
29812,2013,5,27,3,66
29813,2013,5,27,4,68
29814,2013,5,27,5,67
29815,2013,5,27,6,64
29816,2013,5,27,7,55
29817,2013,5,27,8,63
29818,2013,5,27,9,60
29819,2013,5,27,10,65
29820,2013,5,27,11,66
29821,2013,5,27,12,72
29822,2013,5,27,13,71
29823,2013,5,27,14,75
29824,2013,5,27,15,80
29825,2013,5,27,16,86
29826,2013,5,27,17,86
29827,2013,5,27,18,91
29828,2013,5,27,19,100
29829,2013,5,27,20,100
29830,2013,5,27,21,111
29831,2013,5,27,22,89
29832,2013,5,27,23,94
29833,2013,5,28,0,92
29834,2013,5,28,1,94
29835,2013,5,28,2,89
29836,2013,5,28,3,92
29837,2013,5,28,4,100
29838,2013,5,28,5,95
29839,2013,5,28,6,101
29840,2013,5,28,7,99
29841,2013,5,28,8,117
29842,2013,5,28,9,122
29843,2013,5,28,10,120
29844,2013,5,28,11,65
29845,2013,5,28,12,59
29847,2013,5,28,14,59
29848,2013,5,28,15,64
29849,2013,5,28,16,61
29850,2013,5,28,17,55
29851,2013,5,28,18,44
29852,2013,5,28,19,48
29853,2013,5,28,20,64
29854,2013,5,28,21,88
29855,2013,5,28,22,102
29856,2013,5,28,23,113
29857,2013,5,29,0,67
29858,2013,5,29,1,40
29859,2013,5,29,2,18
29860,2013,5,29,3,13
29861,2013,5,29,4,9
29862,2013,5,29,5,13
29863,2013,5,29,6,13
29864,2013,5,29,7,10
29865,2013,5,29,8,13
29866,2013,5,29,9,13
29867,2013,5,29,10,12
29868,2013,5,29,11,9
29869,2013,5,29,12,15
29870,2013,5,29,13,25
29871,2013,5,29,14,17
29872,2013,5,29,15,17
29873,2013,5,29,16,22
29874,2013,5,29,17,17
29875,2013,5,29,18,18
29876,2013,5,29,19,23
29877,2013,5,29,20,25
29878,2013,5,29,21,32
29879,2013,5,29,22,34
29880,2013,5,29,23,42
29881,2013,5,30,0,40
29882,2013,5,30,1,49
29883,2013,5,30,2,49
29884,2013,5,30,3,51
29885,2013,5,30,4,80
29886,2013,5,30,5,91
29887,2013,5,30,6,79
29888,2013,5,30,7,63
29889,2013,5,30,8,60
29890,2013,5,30,9,54
29891,2013,5,30,10,54
29892,2013,5,30,11,47
29893,2013,5,30,12,66
29894,2013,5,30,13,71
29895,2013,5,30,14,65
29896,2013,5,30,15,37
29897,2013,5,30,16,42
29898,2013,5,30,17,44
29899,2013,5,30,18,52
29900,2013,5,30,19,62
29901,2013,5,30,20,65
29902,2013,5,30,21,63
29903,2013,5,30,22,70
29904,2013,5,30,23,59
29905,2013,5,31,0,52
29906,2013,5,31,1,46
29907,2013,5,31,2,44
29908,2013,5,31,3,50
29909,2013,5,31,4,62
29910,2013,5,31,5,73
29911,2013,5,31,6,83
29912,2013,5,31,7,87
29913,2013,5,31,8,89
29914,2013,5,31,9,86
29915,2013,5,31,10,117
29916,2013,5,31,11,96
29917,2013,5,31,12,105
29918,2013,5,31,13,98
29919,2013,5,31,14,97
29920,2013,5,31,15,104
29921,2013,5,31,16,101
29922,2013,5,31,17,105
